Running command: vulture C:\Users\System 8\FOD --min-confidence 60
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\core\issue.py:60: unused method 'as_jsons' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\core\issue.py:183: unused variable 'line_num' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\core\tester.py:13: unused attribute 'formatwarning' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\core\tester.py:21: unused attribute 'last_result' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\core\utils.py:332: unused function 'get_path_for_function' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\formatters\sarif.py:304: unused attribute 'context_region' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\app_debug.py:49: unused function 'flask_debug_true' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\asserts.py:67: unused function 'assert_used' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\crypto_request_no_cert_validation.py:54: unused function 'request_with_no_cert_validation' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\django_sql_injection.py:20: unused function 'django_extra_used' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\django_sql_injection.py:109: unused function 'django_rawsql_used' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\django_xss.py:241: unused function 'django_mark_safe' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\exec.py:51: unused function 'exec_used' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\general_bad_file_permissions.py:72: unused function 'set_bad_file_permissions' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\general_bind_all_interfaces.py:43: unused function 'hardcoded_bind_all_interfaces' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\general_hardcoded_password.py:27: unused function 'hardcoded_password_string' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\general_hardcoded_password.py:135: unused function 'hardcoded_password_funcarg' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\general_hardcoded_password.py:195: unused function 'hardcoded_password_default' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\general_hardcoded_tmp.py:64: unused function 'hardcoded_tmp_directory' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\huggingface_unsafe_download.py:69: unused function 'huggingface_unsafe_download' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\injection_paramiko.py:48: unused function 'paramiko_calls' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\injection_shell.py:107: unused function 'subprocess_popen_with_shell_equals_true' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\injection_shell.py:234: unused function 'subprocess_without_shell_equals_true' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\injection_shell.py:320: unused function 'any_other_function_with_shell_equals_true' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\injection_shell.py:405: unused function 'start_process_with_a_shell' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\injection_shell.py:508: unused function 'start_process_with_no_shell' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\injection_shell.py:602: unused function 'start_process_with_partial_path' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\injection_sql.py:128: unused function 'hardcoded_sql_expressions' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\injection_wildcard.py:110: unused function 'linux_commands_wildcard_injection' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\insecure_ssl_tls.py:31: unused function 'ssl_with_bad_version' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\insecure_ssl_tls.py:157: unused function 'ssl_with_bad_defaults' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\insecure_ssl_tls.py:223: unused function 'ssl_with_no_version' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\jinja2_templates.py:73: unused function 'jinja2_autoescape_false' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\logging_config_insecure_listen.py:46: unused function 'logging_config_insecure_listen' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\mako_templates.py:50: unused function 'use_of_mako_templates' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\markupsafe_markup_xss.py:87: unused function 'markupsafe_markup_xss' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\pytorch_load.py:49: unused function 'pytorch_load' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\request_without_timeout.py:55: unused function 'request_without_timeout' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\snmp_security_check.py:10: unused function 'snmp_insecure_version_check' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\snmp_security_check.py:61: unused function 'snmp_crypto_check' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\ssh_no_host_key_verification.py:45: unused function 'ssh_no_host_key_verification' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\tarfile_unsafe_members.py:104: unused function 'tarfile_unsafe_members' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\trojansource.py:54: unused function 'trojansource' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\try_except_continue.py:89: unused function 'try_except_continue' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\try_except_pass.py:87: unused function 'try_except_pass' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\weak_cryptographic_key.py:159: unused function 'weak_cryptographic_key' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\bandit\plugins\yaml_load.py:49: unused function 'yaml_load' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\boolean\boolean.py:43: unused variable 'TOKEN_TYPES' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\boolean\boolean.py:630: unused variable 'conjunctive_normal_form' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\boolean\boolean.py:638: unused variable 'disjunctive_normal_form' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cachecontrol\caches\file_cache.py:139: unused function 'url_to_file_path' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cachecontrol\heuristics.py:60: unused class 'OneDayCache' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cachecontrol\heuristics.py:80: unused class 'ExpiresAfter' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cachecontrol\heuristics.py:97: unused class 'LastModified' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\_imp_emulation.py:21: unused variable 'SEARCH_ERROR' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\_imp_emulation.py:25: unused variable 'PY_RESOURCE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\_imp_emulation.py:29: unused variable 'PY_CODERESOURCE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\_imp_emulation.py:30: unused variable 'IMP_HOOK' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:71: unused attribute '_new_types' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:94: unused attribute 'CType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:98: unused attribute 'CType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:114: unused method 'embedding_api' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:137: unused method 'dlopen' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:155: unused method 'dlclose' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:405: unused method 'getctype' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:549: unused method 'set_unicode' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:650: unused method 'set_source_pkgconfig' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:660: unused method 'distutils_extension' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:686: unused method 'emit_c_code' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:699: unused method 'emit_python_code' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:731: unused method 'init_once' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:755: unused method 'embedding_init_code' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\api.py:781: unused method 'def_extern' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:54: unused variable 'ctypes_value' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:273: unused class 'CTypesBackend' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:312: unused attribute 'RTLD_LAZY' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:327: unused method 'new_void_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:343: unused method 'new_primitive_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:497: unused method 'new_pointer_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:730: unused method 'new_struct_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:733: unused method 'new_union_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:758: unused attribute '_pack_' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:760: unused attribute '_pack_' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:761: unused attribute '_fields_' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:848: unused method 'new_function_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:949: unused method 'new_enum_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\backend_ctypes.py:984: unused variable 'bptr' (100% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\cffi_opcode.py:47: unused variable 'OP_TYPENAME' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\cffi_opcode.py:174: unused variable 'F_UNION' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\cffi_opcode.py:175: unused variable 'F_CHECK_FIELDS' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\cffi_opcode.py:176: unused variable 'F_PACKED' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\cffi_opcode.py:177: unused variable 'F_EXTERNAL' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\cffi_opcode.py:178: unused variable 'F_OPAQUE' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\cparser.py:19: unused function '_workaround_for_static_import_finders' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\model.py:165: unused method 'is_char_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\model.py:169: unused method 'is_float_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\model.py:282: unused variable 'const_voidp_type' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\pkgconfig.py:104: unused variable 'fse' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:638: unused method '_generate_cpy_typedef_collecttype' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:641: unused method '_generate_cpy_typedef_decl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:648: unused method '_generate_cpy_typedef_ctx' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:660: unused method '_generate_cpy_function_collecttype' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:665: unused method '_generate_cpy_function_decl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:827: unused method '_generate_cpy_function_ctx' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1041: unused method '_generate_cpy_anonymous_collecttype' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1047: unused method '_generate_cpy_anonymous_decl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1053: unused method '_generate_cpy_anonymous_ctx' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1092: unused method '_generate_cpy_constant_collecttype' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1145: unused method '_generate_cpy_enum_ctx' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1151: unused method '_generate_cpy_macro_collecttype' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1154: unused method '_generate_cpy_macro_decl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1161: unused method '_generate_cpy_macro_ctx' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1187: unused method '_generate_cpy_variable_collecttype' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1190: unused method '_generate_cpy_variable_decl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1213: unused method '_generate_cpy_variable_ctx' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1287: unused method '_generate_cpy_extern_python_decl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1290: unused method '_generate_cpy_dllexport_python_decl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1293: unused method '_generate_cpy_extern_python_plus_c_decl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1341: unused method '_emit_bytecode_VoidType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1348: unused method '_emit_bytecode_UnknownIntegerType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1354: unused method '_emit_bytecode_UnknownFloatType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1360: unused method '_emit_bytecode_RawFunctionType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1385: unused method '_emit_bytecode_FunctionPtrType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1389: unused method '_emit_bytecode_ArrayType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\recompiler.py:1408: unused method '_emit_bytecode_EnumType' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\setuptools_ext.py:223: unused function 'cffi_modules' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\vengine_cpy.py:344: unused method '_generate_cpy_function_collecttype' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\vengine_cpy.py:355: unused method '_generate_cpy_function_decl' (60% confidence)
C:\Users\System 8\FOD\.venv\Lib\site-packages\cffi\vengine_cpy.py:435: unused method '_generate_cpy_function_method' (60% confidence)
